periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Total under five Diarrhoea cases reported
201903,March 2019,201903,,tAbBVBbueqD,Kisumu County,KE_County_42,,2817.0
201903,March 2019,201903,,j8o6iO4Njsi,Kitui County,KE_County_15,,3152.0
201903,March 2019,201903,,N7YETT3A9r1,Kwale County,KE_County_2,,3792.0
201903,March 2019,201903,,xuFdFy6t9AH,Laikipia County,KE_County_31,,2226.0
201903,March 2019,201903,,NjWSbQTwys4,Lamu County,KE_County_5,,792.0
201903,March 2019,201903,,yhCUgGcCcOo,Machakos County,KE_County_16,,4261.0
201903,March 2019,201903,,BoDytkJQ4Qi,Makueni County,KE_County_17,,1921.0
201903,March 2019,201903,,R6f9znhg37c,Mandera County,KE_County_9,,4559.0
201903,March 2019,201903,,Eey8fT4Im3y,Marsabit County,KE_County_10,,2069.0
201903,March 2019,201903,,Y52XNJ50hYb,Meru County,KE_County_12,,3738.0
201903,March 2019,201903,,fVra3Pwta0Q,Migori County,KE_County_44,,3287.0
201903,March 2019,201903,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3259.0
201903,March 2019,201903,,ahwTMNAJvrL,Muranga County,KE_County_21,,4310.0
201903,March 2019,201903,,jkG3zaihdSs,Nairobi County,KE_County_47,,12828.0
201903,March 2019,201903,,ob6SxuRcqU4,Nakuru County,KE_County_32,,6856.0
201903,March 2019,201903,,t0J75eHKxz5,Nandi County,KE_County_29,,4423.0
201903,March 2019,201903,,kqJ83J2D72s,Narok County,KE_County_33,,3420.0
201903,March 2019,201903,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1630.0
201903,March 2019,201903,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1770.0
201903,March 2019,201903,,ptWVfaCIdVx,Nyeri County,KE_County_19,,2535.0
201903,March 2019,201903,,o36zCRjSd4G,Samburu County,KE_County_25,,1382.0
201903,March 2019,201903,,u4t9H8XyU9P,Siaya County,KE_County_41,,3419.0
201903,March 2019,201903,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,761.0
201903,March 2019,201903,,JsH2bnvNt2d,Tana River County,KE_County_4,,2168.0
201903,March 2019,201903,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,1175.0
201903,March 2019,201903,,mThvosEflAU,Trans Nzoia County,KE_County_26,,2268.0
201903,March 2019,201903,,kphDeKClFch,Turkana County,KE_County_23,,9084.0
201903,March 2019,201903,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,5807.0
201903,March 2019,201903,,sANMZ3lpqGs,Vihiga County,KE_County_38,,859.0
201903,March 2019,201903,,CeLsrJOH0g9,Wajir County,KE_County_8,,2026.0
201903,March 2019,201903,,XWALbfAPa6n,West Pokot County,KE_County_24,,3085.0
201904,April 2019,201904,,vvOK1BxTbet,Baringo County,KE_County_30,,2928.0
201904,April 2019,201904,,HMNARUV2CW4,Bomet County,KE_County_36,,2959.0
201904,April 2019,201904,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,4195.0
201904,April 2019,201904,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2312.0
201904,April 2019,201904,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,2743.0
201904,April 2019,201904,,PFu8alU2KWG,Embu County,KE_County_14,,1492.0
201904,April 2019,201904,,uyOrcHZBpW0,Garissa County,KE_County_7,,2398.0
201904,April 2019,201904,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,2258.0
201904,April 2019,201904,,bzOfj0iwfDH,Isiolo County,KE_County_11,,804.0
201904,April 2019,201904,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,4089.0
201904,April 2019,201904,,BjC1xL40gHo,Kakamega County,KE_County_37,,4650.0
201904,April 2019,201904,,ihZsJ8alvtb,Kericho County,KE_County_35,,3151.0
201904,April 2019,201904,,qKzosKQPl6G,Kiambu County,KE_County_22,,6651.0
201904,April 2019,201904,,nrI2khZx3d0,Kilifi County,KE_County_3,,5748.0
201904,April 2019,201904,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2271.0
201904,April 2019,201904,,sPkRcDvhGWA,Kisii County,KE_County_45,,2345.0
201904,April 2019,201904,,tAbBVBbueqD,Kisumu County,KE_County_42,,2469.0
201904,April 2019,201904,,j8o6iO4Njsi,Kitui County,KE_County_15,,2897.0
201904,April 2019,201904,,N7YETT3A9r1,Kwale County,KE_County_2,,4141.0
201904,April 2019,201904,,xuFdFy6t9AH,Laikipia County,KE_County_31,,2026.0
201904,April 2019,201904,,NjWSbQTwys4,Lamu County,KE_County_5,,822.0
201904,April 2019,201904,,yhCUgGcCcOo,Machakos County,KE_County_16,,3514.0
201904,April 2019,201904,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2094.0
201904,April 2019,201904,,R6f9znhg37c,Mandera County,KE_County_9,,4468.0
201904,April 2019,201904,,Eey8fT4Im3y,Marsabit County,KE_County_10,,1936.0
201904,April 2019,201904,,Y52XNJ50hYb,Meru County,KE_County_12,,2794.0
201904,April 2019,201904,,fVra3Pwta0Q,Migori County,KE_County_44,,2802.0
201904,April 2019,201904,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3035.0
201904,April 2019,201904,,ahwTMNAJvrL,Muranga County,KE_County_21,,2031.0
201904,April 2019,201904,,jkG3zaihdSs,Nairobi County,KE_County_47,,12162.0
201904,April 2019,201904,,ob6SxuRcqU4,Nakuru County,KE_County_32,,5500.0
201904,April 2019,201904,,t0J75eHKxz5,Nandi County,KE_County_29,,3766.0
201904,April 2019,201904,,kqJ83J2D72s,Narok County,KE_County_33,,2904.0
201904,April 2019,201904,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1288.0
201904,April 2019,201904,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1208.0
201904,April 2019,201904,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1823.0
201904,April 2019,201904,,o36zCRjSd4G,Samburu County,KE_County_25,,1475.0
201904,April 2019,201904,,u4t9H8XyU9P,Siaya County,KE_County_41,,1991.0
201904,April 2019,201904,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,650.0
201904,April 2019,201904,,JsH2bnvNt2d,Tana River County,KE_County_4,,1917.0
201904,April 2019,201904,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,1075.0
201904,April 2019,201904,,mThvosEflAU,Trans Nzoia County,KE_County_26,,2319.0
201904,April 2019,201904,,kphDeKClFch,Turkana County,KE_County_23,,7947.0
201904,April 2019,201904,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,5057.0
201904,April 2019,201904,,sANMZ3lpqGs,Vihiga County,KE_County_38,,826.0
201904,April 2019,201904,,CeLsrJOH0g9,Wajir County,KE_County_8,,2373.0
201904,April 2019,201904,,XWALbfAPa6n,West Pokot County,KE_County_24,,2237.0
201905,May 2019,201905,,vvOK1BxTbet,Baringo County,KE_County_30,,3574.0
201905,May 2019,201905,,HMNARUV2CW4,Bomet County,KE_County_36,,2569.0
201905,May 2019,201905,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,3893.0
201905,May 2019,201905,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2445.0
201905,May 2019,201905,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,2479.0
201905,May 2019,201905,,PFu8alU2KWG,Embu County,KE_County_14,,1838.0
201905,May 2019,201905,,uyOrcHZBpW0,Garissa County,KE_County_7,,3951.0
201905,May 2019,201905,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,2012.0
201905,May 2019,201905,,bzOfj0iwfDH,Isiolo County,KE_County_11,,846.0
201905,May 2019,201905,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,4624.0
201905,May 2019,201905,,BjC1xL40gHo,Kakamega County,KE_County_37,,5187.0
201905,May 2019,201905,,ihZsJ8alvtb,Kericho County,KE_County_35,,2638.0
201905,May 2019,201905,,qKzosKQPl6G,Kiambu County,KE_County_22,,7159.0
201905,May 2019,201905,,nrI2khZx3d0,Kilifi County,KE_County_3,,8121.0
201905,May 2019,201905,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2061.0
201905,May 2019,201905,,sPkRcDvhGWA,Kisii County,KE_County_45,,2418.0
201905,May 2019,201905,,tAbBVBbueqD,Kisumu County,KE_County_42,,2671.0
201905,May 2019,201905,,j8o6iO4Njsi,Kitui County,KE_County_15,,4899.0
201905,May 2019,201905,,N7YETT3A9r1,Kwale County,KE_County_2,,4877.0
201905,May 2019,201905,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1963.0
201905,May 2019,201905,,NjWSbQTwys4,Lamu County,KE_County_5,,954.0
201905,May 2019,201905,,yhCUgGcCcOo,Machakos County,KE_County_16,,4406.0
201905,May 2019,201905,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2585.0
201905,May 2019,201905,,R6f9znhg37c,Mandera County,KE_County_9,,6776.0
201905,May 2019,201905,,Eey8fT4Im3y,Marsabit County,KE_County_10,,2914.0
201905,May 2019,201905,,Y52XNJ50hYb,Meru County,KE_County_12,,3349.0
201905,May 2019,201905,,fVra3Pwta0Q,Migori County,KE_County_44,,2611.0
201905,May 2019,201905,,wsBsC6gjHvn,Mombasa County,KE_County_1,,4362.0
201905,May 2019,201905,,ahwTMNAJvrL,Muranga County,KE_County_21,,2910.0
201905,May 2019,201905,,jkG3zaihdSs,Nairobi County,KE_County_47,,13822.0
201905,May 2019,201905,,ob6SxuRcqU4,Nakuru County,KE_County_32,,5848.0
201905,May 2019,201905,,t0J75eHKxz5,Nandi County,KE_County_29,,7715.0
201905,May 2019,201905,,kqJ83J2D72s,Narok County,KE_County_33,,2340.0
201905,May 2019,201905,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1319.0
201905,May 2019,201905,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1234.0
201905,May 2019,201905,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1821.0
201905,May 2019,201905,,o36zCRjSd4G,Samburu County,KE_County_25,,1696.0
201905,May 2019,201905,,u4t9H8XyU9P,Siaya County,KE_County_41,,1855.0
201905,May 2019,201905,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,953.0
201905,May 2019,201905,,JsH2bnvNt2d,Tana River County,KE_County_4,,1849.0
201905,May 2019,201905,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,1272.0
201905,May 2019,201905,,mThvosEflAU,Trans Nzoia County,KE_County_26,,2393.0
201905,May 2019,201905,,kphDeKClFch,Turkana County,KE_County_23,,10730.0
201905,May 2019,201905,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,5551.0
201905,May 2019,201905,,sANMZ3lpqGs,Vihiga County,KE_County_38,,759.0
201905,May 2019,201905,,CeLsrJOH0g9,Wajir County,KE_County_8,,3745.0
201905,May 2019,201905,,XWALbfAPa6n,West Pokot County,KE_County_24,,3725.0
201906,June 2019,201906,,vvOK1BxTbet,Baringo County,KE_County_30,,2983.0
201906,June 2019,201906,,HMNARUV2CW4,Bomet County,KE_County_36,,2542.0
201906,June 2019,201906,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,3494.0
201906,June 2019,201906,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2507.0
201906,June 2019,201906,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,2208.0
201906,June 2019,201906,,PFu8alU2KWG,Embu County,KE_County_14,,1264.0
201906,June 2019,201906,,uyOrcHZBpW0,Garissa County,KE_County_7,,3698.0
201906,June 2019,201906,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,2494.0
201906,June 2019,201906,,bzOfj0iwfDH,Isiolo County,KE_County_11,,887.0
201906,June 2019,201906,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,3827.0
201906,June 2019,201906,,BjC1xL40gHo,Kakamega County,KE_County_37,,8609.0
201906,June 2019,201906,,ihZsJ8alvtb,Kericho County,KE_County_35,,2292.0
201906,June 2019,201906,,qKzosKQPl6G,Kiambu County,KE_County_22,,6126.0
201906,June 2019,201906,,nrI2khZx3d0,Kilifi County,KE_County_3,,11494.0
201906,June 2019,201906,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,827.0
201906,June 2019,201906,,sPkRcDvhGWA,Kisii County,KE_County_45,,2162.0
201906,June 2019,201906,,tAbBVBbueqD,Kisumu County,KE_County_42,,3164.0
201906,June 2019,201906,,j8o6iO4Njsi,Kitui County,KE_County_15,,3622.0
201906,June 2019,201906,,N7YETT3A9r1,Kwale County,KE_County_2,,6632.0
201906,June 2019,201906,,xuFdFy6t9AH,Laikipia County,KE_County_31,,1717.0
201906,June 2019,201906,,NjWSbQTwys4,Lamu County,KE_County_5,,1329.0
201906,June 2019,201906,,yhCUgGcCcOo,Machakos County,KE_County_16,,4223.0
201906,June 2019,201906,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2765.0
201906,June 2019,201906,,R6f9znhg37c,Mandera County,KE_County_9,,7112.0
201906,June 2019,201906,,Eey8fT4Im3y,Marsabit County,KE_County_10,,2678.0
201906,June 2019,201906,,Y52XNJ50hYb,Meru County,KE_County_12,,2863.0
201906,June 2019,201906,,fVra3Pwta0Q,Migori County,KE_County_44,,2252.0
201906,June 2019,201906,,wsBsC6gjHvn,Mombasa County,KE_County_1,,6290.0
201906,June 2019,201906,,ahwTMNAJvrL,Muranga County,KE_County_21,,2284.0
201906,June 2019,201906,,jkG3zaihdSs,Nairobi County,KE_County_47,,12279.0
201906,June 2019,201906,,ob6SxuRcqU4,Nakuru County,KE_County_32,,5324.0
201906,June 2019,201906,,t0J75eHKxz5,Nandi County,KE_County_29,,5088.0
201906,June 2019,201906,,kqJ83J2D72s,Narok County,KE_County_33,,1848.0
201906,June 2019,201906,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1119.0
201906,June 2019,201906,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1136.0
201906,June 2019,201906,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1662.0
201906,June 2019,201906,,o36zCRjSd4G,Samburu County,KE_County_25,,1470.0
201906,June 2019,201906,,u4t9H8XyU9P,Siaya County,KE_County_41,,1732.0
201906,June 2019,201906,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,1463.0
201906,June 2019,201906,,JsH2bnvNt2d,Tana River County,KE_County_4,,1736.0
201906,June 2019,201906,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,974.0
201906,June 2019,201906,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1825.0
201906,June 2019,201906,,kphDeKClFch,Turkana County,KE_County_23,,9073.0
201906,June 2019,201906,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,4776.0
201906,June 2019,201906,,sANMZ3lpqGs,Vihiga County,KE_County_38,,718.0
201906,June 2019,201906,,CeLsrJOH0g9,Wajir County,KE_County_8,,3301.0
201906,June 2019,201906,,XWALbfAPa6n,West Pokot County,KE_County_24,,4373.0
201907,July 2019,201907,,vvOK1BxTbet,Baringo County,KE_County_30,,3838.0
201907,July 2019,201907,,HMNARUV2CW4,Bomet County,KE_County_36,,2815.0
201907,July 2019,201907,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,3901.0
201907,July 2019,201907,,Tvf1zgVZ0K4,Busia County,KE_County_40,,3418.0
201907,July 2019,201907,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,2659.0
201907,July 2019,201907,,PFu8alU2KWG,Embu County,KE_County_14,,1345.0
201907,July 2019,201907,,uyOrcHZBpW0,Garissa County,KE_County_7,,3203.0
201907,July 2019,201907,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,2616.0
201907,July 2019,201907,,bzOfj0iwfDH,Isiolo County,KE_County_11,,950.0
201907,July 2019,201907,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,5048.0
201907,July 2019,201907,,BjC1xL40gHo,Kakamega County,KE_County_37,,5695.0
201907,July 2019,201907,,ihZsJ8alvtb,Kericho County,KE_County_35,,4003.0
201907,July 2019,201907,,qKzosKQPl6G,Kiambu County,KE_County_22,,6011.0
201907,July 2019,201907,,nrI2khZx3d0,Kilifi County,KE_County_3,,9410.0
201907,July 2019,201907,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,1733.0
201907,July 2019,201907,,sPkRcDvhGWA,Kisii County,KE_County_45,,2182.0
201907,July 2019,201907,,tAbBVBbueqD,Kisumu County,KE_County_42,,3422.0
201907,July 2019,201907,,j8o6iO4Njsi,Kitui County,KE_County_15,,3507.0
201907,July 2019,201907,,N7YETT3A9r1,Kwale County,KE_County_2,,6097.0
201907,July 2019,201907,,xuFdFy6t9AH,Laikipia County,KE_County_31,,2144.0
201907,July 2019,201907,,NjWSbQTwys4,Lamu County,KE_County_5,,1331.0
201907,July 2019,201907,,yhCUgGcCcOo,Machakos County,KE_County_16,,4660.0
201907,July 2019,201907,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2796.0
201907,July 2019,201907,,R6f9znhg37c,Mandera County,KE_County_9,,5288.0
201907,July 2019,201907,,Eey8fT4Im3y,Marsabit County,KE_County_10,,2354.0
201907,July 2019,201907,,Y52XNJ50hYb,Meru County,KE_County_12,,3199.0
201907,July 2019,201907,,fVra3Pwta0Q,Migori County,KE_County_44,,2447.0
201907,July 2019,201907,,wsBsC6gjHvn,Mombasa County,KE_County_1,,4041.0
201907,July 2019,201907,,ahwTMNAJvrL,Muranga County,KE_County_21,,2202.0
201907,July 2019,201907,,jkG3zaihdSs,Nairobi County,KE_County_47,,12001.0
201907,July 2019,201907,,ob6SxuRcqU4,Nakuru County,KE_County_32,,6993.0
201907,July 2019,201907,,t0J75eHKxz5,Nandi County,KE_County_29,,3937.0
201907,July 2019,201907,,kqJ83J2D72s,Narok County,KE_County_33,,2295.0
201907,July 2019,201907,,uepLTG8wGWJ,Nyamira County,KE_County_46,,1060.0
201907,July 2019,201907,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1308.0
201907,July 2019,201907,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1769.0
201907,July 2019,201907,,o36zCRjSd4G,Samburu County,KE_County_25,,2219.0
201907,July 2019,201907,,u4t9H8XyU9P,Siaya County,KE_County_41,,2338.0
201907,July 2019,201907,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,1220.0
201907,July 2019,201907,,JsH2bnvNt2d,Tana River County,KE_County_4,,2051.0
201907,July 2019,201907,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,970.0
201907,July 2019,201907,,mThvosEflAU,Trans Nzoia County,KE_County_26,,2023.0
201907,July 2019,201907,,kphDeKClFch,Turkana County,KE_County_23,,8461.0
201907,July 2019,201907,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,4890.0
201907,July 2019,201907,,sANMZ3lpqGs,Vihiga County,KE_County_38,,682.0
201907,July 2019,201907,,CeLsrJOH0g9,Wajir County,KE_County_8,,3569.0
201907,July 2019,201907,,XWALbfAPa6n,West Pokot County,KE_County_24,,6216.0
201908,August 2019,201908,,vvOK1BxTbet,Baringo County,KE_County_30,,3228.0
201908,August 2019,201908,,HMNARUV2CW4,Bomet County,KE_County_36,,3183.0
201908,August 2019,201908,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2975.0
201908,August 2019,201908,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2663.0
201908,August 2019,201908,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1928.0
201908,August 2019,201908,,PFu8alU2KWG,Embu County,KE_County_14,,1127.0
201908,August 2019,201908,,uyOrcHZBpW0,Garissa County,KE_County_7,,2546.0
201908,August 2019,201908,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,1708.0
201908,August 2019,201908,,bzOfj0iwfDH,Isiolo County,KE_County_11,,897.0
201908,August 2019,201908,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,3945.0
201908,August 2019,201908,,BjC1xL40gHo,Kakamega County,KE_County_37,,3826.0
201908,August 2019,201908,,ihZsJ8alvtb,Kericho County,KE_County_35,,2237.0
201908,August 2019,201908,,qKzosKQPl6G,Kiambu County,KE_County_22,,5282.0
201908,August 2019,201908,,nrI2khZx3d0,Kilifi County,KE_County_3,,5187.0
201908,August 2019,201908,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2138.0
201908,August 2019,201908,,sPkRcDvhGWA,Kisii County,KE_County_45,,1741.0
201908,August 2019,201908,,tAbBVBbueqD,Kisumu County,KE_County_42,,1723.0
201908,August 2019,201908,,j8o6iO4Njsi,Kitui County,KE_County_15,,1758.0
201908,August 2019,201908,,N7YETT3A9r1,Kwale County,KE_County_2,,4249.0
201908,August 2019,201908,,xuFdFy6t9AH,Laikipia County,KE_County_31,,2032.0
201908,August 2019,201908,,NjWSbQTwys4,Lamu County,KE_County_5,,857.0
201908,August 2019,201908,,yhCUgGcCcOo,Machakos County,KE_County_16,,3386.0
201908,August 2019,201908,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2157.0
201908,August 2019,201908,,R6f9znhg37c,Mandera County,KE_County_9,,5025.0
201908,August 2019,201908,,Eey8fT4Im3y,Marsabit County,KE_County_10,,1732.0
201908,August 2019,201908,,Y52XNJ50hYb,Meru County,KE_County_12,,2426.0
201908,August 2019,201908,,fVra3Pwta0Q,Migori County,KE_County_44,,2545.0
201908,August 2019,201908,,wsBsC6gjHvn,Mombasa County,KE_County_1,,2909.0
201908,August 2019,201908,,ahwTMNAJvrL,Muranga County,KE_County_21,,1646.0
201908,August 2019,201908,,jkG3zaihdSs,Nairobi County,KE_County_47,,10540.0
201908,August 2019,201908,,ob6SxuRcqU4,Nakuru County,KE_County_32,,4899.0
201908,August 2019,201908,,t0J75eHKxz5,Nandi County,KE_County_29,,3024.0
201908,August 2019,201908,,kqJ83J2D72s,Narok County,KE_County_33,,2182.0
201908,August 2019,201908,,uepLTG8wGWJ,Nyamira County,KE_County_46,,910.0
201908,August 2019,201908,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1133.0
201908,August 2019,201908,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1449.0
201908,August 2019,201908,,o36zCRjSd4G,Samburu County,KE_County_25,,2031.0
201908,August 2019,201908,,u4t9H8XyU9P,Siaya County,KE_County_41,,1650.0
201908,August 2019,201908,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,598.0
201908,August 2019,201908,,JsH2bnvNt2d,Tana River County,KE_County_4,,2205.0
201908,August 2019,201908,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,739.0
201908,August 2019,201908,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1705.0
201908,August 2019,201908,,kphDeKClFch,Turkana County,KE_County_23,,6508.0
201908,August 2019,201908,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,3734.0
201908,August 2019,201908,,sANMZ3lpqGs,Vihiga County,KE_County_38,,646.0
201908,August 2019,201908,,CeLsrJOH0g9,Wajir County,KE_County_8,,2424.0
201908,August 2019,201908,,XWALbfAPa6n,West Pokot County,KE_County_24,,4437.0
201909,September 2019,201909,,vvOK1BxTbet,Baringo County,KE_County_30,,3736.0
201909,September 2019,201909,,HMNARUV2CW4,Bomet County,KE_County_36,,2972.0
201909,September 2019,201909,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2456.0
201909,September 2019,201909,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2417.0
201909,September 2019,201909,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,2180.0
201909,September 2019,201909,,PFu8alU2KWG,Embu County,KE_County_14,,1251.0
201909,September 2019,201909,,uyOrcHZBpW0,Garissa County,KE_County_7,,2464.0
201909,September 2019,201909,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,2031.0
201909,September 2019,201909,,bzOfj0iwfDH,Isiolo County,KE_County_11,,958.0
201909,September 2019,201909,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,4266.0
201909,September 2019,201909,,BjC1xL40gHo,Kakamega County,KE_County_37,,3684.0
201909,September 2019,201909,,ihZsJ8alvtb,Kericho County,KE_County_35,,2037.0
201909,September 2019,201909,,qKzosKQPl6G,Kiambu County,KE_County_22,,5619.0
201909,September 2019,201909,,nrI2khZx3d0,Kilifi County,KE_County_3,,4238.0
201909,September 2019,201909,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,2714.0
201909,September 2019,201909,,sPkRcDvhGWA,Kisii County,KE_County_45,,1612.0
201909,September 2019,201909,,tAbBVBbueqD,Kisumu County,KE_County_42,,1998.0
201909,September 2019,201909,,j8o6iO4Njsi,Kitui County,KE_County_15,,723.0
201909,September 2019,201909,,N7YETT3A9r1,Kwale County,KE_County_2,,2386.0
201909,September 2019,201909,,xuFdFy6t9AH,Laikipia County,KE_County_31,,2151.0
201909,September 2019,201909,,NjWSbQTwys4,Lamu County,KE_County_5,,840.0
201909,September 2019,201909,,yhCUgGcCcOo,Machakos County,KE_County_16,,3823.0
201909,September 2019,201909,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2287.0
201909,September 2019,201909,,R6f9znhg37c,Mandera County,KE_County_9,,4650.0
201909,September 2019,201909,,Eey8fT4Im3y,Marsabit County,KE_County_10,,1971.0
201909,September 2019,201909,,Y52XNJ50hYb,Meru County,KE_County_12,,2907.0
201909,September 2019,201909,,fVra3Pwta0Q,Migori County,KE_County_44,,2697.0
201909,September 2019,201909,,wsBsC6gjHvn,Mombasa County,KE_County_1,,3532.0
201909,September 2019,201909,,ahwTMNAJvrL,Muranga County,KE_County_21,,1660.0
201909,September 2019,201909,,jkG3zaihdSs,Nairobi County,KE_County_47,,10500.0
201909,September 2019,201909,,ob6SxuRcqU4,Nakuru County,KE_County_32,,5420.0
201909,September 2019,201909,,t0J75eHKxz5,Nandi County,KE_County_29,,2601.0
201909,September 2019,201909,,kqJ83J2D72s,Narok County,KE_County_33,,2506.0
201909,September 2019,201909,,uepLTG8wGWJ,Nyamira County,KE_County_46,,749.0
201909,September 2019,201909,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1235.0
201909,September 2019,201909,,ptWVfaCIdVx,Nyeri County,KE_County_19,,1926.0
201909,September 2019,201909,,o36zCRjSd4G,Samburu County,KE_County_25,,2274.0
201909,September 2019,201909,,u4t9H8XyU9P,Siaya County,KE_County_41,,1985.0
201909,September 2019,201909,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,501.0
201909,September 2019,201909,,JsH2bnvNt2d,Tana River County,KE_County_4,,2680.0
201909,September 2019,201909,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,1155.0
201909,September 2019,201909,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1516.0
201909,September 2019,201909,,kphDeKClFch,Turkana County,KE_County_23,,5130.0
201909,September 2019,201909,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,3585.0
201909,September 2019,201909,,sANMZ3lpqGs,Vihiga County,KE_County_38,,627.0
201909,September 2019,201909,,CeLsrJOH0g9,Wajir County,KE_County_8,,2467.0
201909,September 2019,201909,,XWALbfAPa6n,West Pokot County,KE_County_24,,5760.0
201910,October 2019,201910,,vvOK1BxTbet,Baringo County,KE_County_30,,2693.0
201910,October 2019,201910,,HMNARUV2CW4,Bomet County,KE_County_36,,2313.0
201910,October 2019,201910,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,2621.0
201910,October 2019,201910,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2180.0
201910,October 2019,201910,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1618.0
201910,October 2019,201910,,PFu8alU2KWG,Embu County,KE_County_14,,956.0
201910,October 2019,201910,,uyOrcHZBpW0,Garissa County,KE_County_7,,2791.0
201910,October 2019,201910,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,1924.0
